file,snr,is_noisy,vad_score,spectral_score,zcr_score,rms_score,whisper_score
7021-85628-0001_noise_synthetic_white_00_snr20.wav,20,False,0.2785145888594165,0.21148707404564696,0.2565402178697183,0.07303401082754135,0.26106294814278097
61-70968-0030_noise_synthetic_white_02_snr10.wav,10,True,0.17989417989417988,0.2198704346324425,0.3083770409058989,0.04915326461195946,0.8335401363994764
61-70970-0028_noise_synthetic_white_00_snr15.wav,15,True,0.12844036697247707,0.14300766701341833,0.23395341082317073,0.05858144909143448,0.24372762348502874
6829-68769-0017_noise_synthetic_white_00_snr5.wav,5,True,0.0,0.31334160863647087,0.34020886120495497,0.07645229250192642,1.0920099914073944
6829-68769-0017_noise_synthetic_white_01_snr5.wav,5,True,0.0,0.3129914879167979,0.34086430180180183,0.07682742178440094,1.0038484632968903
5105-28241-0000_noise_synthetic_white_00_snr20.wav,20,False,0.1953488372093023,0.12456162512647112,0.2311455754950495,0.028971020132303238,0.2744866527360061
61-70968-0030_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.4211908400903663,0.4162652519311798,0.07065322995185852,0.7630636024475098
61-70968-0030_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.4210798385499478,0.4165093925561798,0.07063066959381104,0.7152150596181551
7021-85628-0001_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.4147130704609135,0.3953358824823944,0.12676674127578735,0.681544048030202
7021-85628-0001_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.41414894534989216,0.39485585387323946,0.12678194046020508,0.6231950720151266
3729-6852-0013_noise_synthetic_white_04_snr10.wav,10,True,0.3727272727272727,0.3058752703139727,0.3166081355168269,0.012807437218725681,0.5166700601577758
61-70968-0030_noise_synthetic_white_00_snr-5.wav,-5,True,0.0,0.5011294891402763,0.4522993109199438,0.10401974618434906,1.0221834018312652
3729-6852-0013_noise_synthetic_white_01_snr0.wav,0,True,0.5909090909090908,0.43868793399133554,0.4010760967548077,0.01996462419629097,0.7948854625225067
3729-6852-0013_noise_synthetic_white_00_snr0.wav,0,True,0.5818181818181818,0.43628693546710323,0.40079439603365385,0.019988426938652992,0.6713837385177612
3575-170457-0043_noise_synthetic_white_00_snr20.wav,20,False,0.20853080568720384,0.16335369299490995,0.23704164036195285,0.048638585954904556,0.16276794906173433
1188-133604-0019_noise_synthetic_white_04_snr0.wav,0,True,0.0,0.4263056883782641,0.4061839252436927,0.07694851607084274,0.8764589388262142
8455-210777-0070_noise_synthetic_white_00_snr20.wav,20,False,0.20707070707070707,0.1810950728198571,0.2598365045362903,0.0662117600440979,0.22696895599365235
6829-68771-0026_noise_synthetic_white_02_snr20.wav,20,False,0.27142857142857146,0.2618512475048929,0.3489461870335821,0.04324397072196007,0.37481099367141724
237-134500-0009_noise_synthetic_white_03_snr20.wav,20,False,0.1351351351351351,0.16192394184353784,0.2567592075892857,0.06900497525930405,0.3379313826560974
3570-5696-0006_noise_synthetic_white_02_snr15.wav,15,True,0.08695652173913049,0.1509512945302108,0.2315086772423664,0.06251965463161469,0.3123677779327739
3575-170457-0043_noise_synthetic_white_00_snr5.wav,5,True,0.21327014218009477,0.3230285319880365,0.33980840304082494,0.0632362887263298,0.41830051441987354
3575-170457-0043_noise_synthetic_white_01_snr5.wav,5,True,0.2037914691943128,0.3245812910238098,0.33970154014099324,0.06324058771133423,0.3328010776213237
6829-68771-0026_noise_synthetic_white_01_snr15.wav,15,True,0.3571428571428571,0.2924468844299897,0.3631719333022388,0.045155756175518036,0.34891981970180164
8455-210777-0070_noise_synthetic_white_03_snr15.wav,15,True,0.21717171717171713,0.2222352307985268,0.2872170068884409,0.06858297437429428,0.24736344337463378
3575-170457-0043_noise_synthetic_white_03_snr15.wav,15,True,0.2290679304897314,0.19666970819297694,0.2584750499789562,0.0503266267478466,0.20258499912812677
4077-13754-0005_noise_synthetic_white_03_snr10.wav,10,True,0.2205387205387206,0.28316254706729554,0.33959173387096775,0.03949517011642456,0.2571160808587685
2830-3980-0013_noise_synthetic_white_04_snr5.wav,5,True,0.2028985507246377,0.2770650322173774,0.31939603365384617,0.05992738902568817,0.3703029856962316
3570-5696-0006_noise_synthetic_white_01_snr20.wav,20,False,0.050724637681159424,0.11037074735220126,0.20253980796755724,0.06116718426346779,0.2750305818474811
4077-13754-0005_noise_synthetic_white_04_snr5.wav,5,True,0.265993265993266,0.3620389844148564,0.38475862455197135,0.04527374356985092,0.37631071953454315
237-134500-0009_noise_synthetic_white_00_snr15.wav,15,True,0.14864864864864868,0.20424345031512217,0.2871721540178571,0.07096445560455322,0.32870113148408775
260-123288-0019_noise_synthetic_white_04_snr15.wav,15,True,0.2857142857142857,0.22928156533411978,0.27303322412634407,0.048421576619148254,0.3836924433708191
1089-134686-0008_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.49770633057751046,0.4472540543542654,0.08292842656373978,0.986052131652832
1188-133604-0019_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.4921440205978975,0.44639769387901373,0.11570122092962265,0.8566028416156769
4077-13751-0006_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.4416281016259015,0.4192187022463325,0.08658377826213837,0.5904547595060788
5105-28241-0000_noise_synthetic_white_03_snr15.wav,15,True,0.22790697674418603,0.1945071587071763,0.2874574566831683,0.029863059520721436,0.30482912474665147
4077-13751-0006_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.4448130340578333,0.41890114035757947,0.08639726042747498,0.4522093663028642
2830-3980-0013_noise_synthetic_white_04_snr-5.wav,-5,True,0.0,0.48703546569038714,0.44334435096153846,0.1129848062992096,0.7574824899435043
61-70970-0028_noise_synthetic_white_03_snr20.wav,20,False,0.11467889908256879,0.09342236611257013,0.1873928163109756,0.057521022856235504,0.21661652764305472
7021-85628-0001_noise_synthetic_white_03_snr15.wav,15,True,0.3023872679045093,0.24174410092478388,0.2807204555457746,0.07606858760118484,0.24238009112221853
4077-13754-0005_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.5091900576506012,0.46007206961245517,0.0866537094116211,0.7222456231713296
260-123288-0019_noise_synthetic_white_04_snr5.wav,5,True,0.30612244897959184,0.3364720259961391,0.3421538978494624,0.060328442603349686,0.7628460058144161
3570-5695-0009_noise_synthetic_white_04_snr-5.wav,-5,True,0.0,0.4786269389606808,0.43542016910601267,0.12544336915016174,1.0808050957593052
237-134500-0034_noise_synthetic_white_04_snr-5.wav,-5,True,0.0,0.505260476486085,0.4526870570231959,0.06771755963563919,0.5514562775691351
1188-133604-0019_noise_synthetic_white_03_snr10.wav,10,True,0.3081896551724138,0.2826253962035491,0.3085332747993119,0.049361370503902435,0.3177411370807224
1089-134686-0008_noise_synthetic_white_03_snr10.wav,10,True,0.2142857142857143,0.2706156756207065,0.3154181168542654,0.0359831340610981,0.2516880130225962
61-70968-0030_noise_synthetic_white_02_snr15.wav,15,True,0.15873015873015872,0.14117285228195717,0.2491770540730337,0.04678601771593094,0.30628146171569826
6829-68769-0017_noise_synthetic_white_00_snr0.wav,0,True,0.0,0.4045740893109608,0.3910868876689189,0.09812117367982864,1.0734660029411316
6829-68769-0017_noise_synthetic_white_01_snr0.wav,0,True,0.0,0.40230514072041024,0.39104289836711714,0.09868220239877701,1.027962327003479
61-70970-0028_noise_synthetic_white_00_snr10.wav,10,True,0.12844036697247707,0.21620334134975636,0.28657345655487804,0.061577148735523224,0.27229019440710545
61-70968-0030_noise_synthetic_white_02_snr5.wav,5,True,0.14814814814814814,0.31893152610523146,0.3651246488764045,0.05543476715683937,0.6549739591006575
1089-134686-0008_noise_synthetic_white_00_snr20.wav,20,False,0.1517857142857143,0.159897688013748,0.24350192535545023,0.03238600119948387,0.22632732648741116
1188-133604-0019_noise_synthetic_white_00_snr20.wav,20,False,0.2780172413793104,0.18748354351616367,0.23346115252293578,0.043583109974861145,0.295323474953572
61-70968-0030_noise_synthetic_white_03_snr5.wav,5,True,0.12169312169312174,0.31798457123757184,0.366893982619382,0.05542414262890816,0.5760215769211451
7021-85628-0001_noise_synthetic_white_02_snr5.wav,5,True,0.0,0.3428695460397372,0.34682410871478875,0.09665832668542862,0.48933328164590373
3570-5696-0006_noise_synthetic_white_00_snr-5.wav,-5,True,0.0,0.4723376235197967,0.43431685353053434,0.13925254344940186,1.0204482831453021
7021-85628-0001_noise_synthetic_white_03_snr5.wav,5,True,0.0,0.34218899945086667,0.3477057658450704,0.09667422622442245,0.5342592216200299
3729-6852-0013_noise_synthetic_white_04_snr15.wav,15,True,0.32727272727272727,0.26109567914733695,0.28673377403846156,0.011753726750612259,0.49837648272514345
4446-2271-0007_noise_synthetic_white_04_snr-5.wav,-5,True,0.0,0.4812082526889773,0.4317959872159091,0.13168226182460785,1.395695788519723
4077-13754-0005_noise_synthetic_white_00_snr20.wav,20,False,0.14983164983164987,0.1717990076363745,0.2635843693996416,0.036098167300224304,0.25573904184918655
4077-13751-0006_noise_synthetic_white_04_snr20.wav,20,False,0.16551724137931034,0.1072103148965973,0.18592174128973105,0.05073712393641472,0.2616999488250882
3729-6852-0013_noise_synthetic_white_01_snr5.wav,5,True,0.5363636363636364,0.36604211212311155,0.35591947115384615,0.015109453350305557,0.5292288601398468
3729-6852-0013_noise_synthetic_white_00_snr5.wav,5,True,0.5363636363636364,0.3639206733854188,0.35494290865384615,0.015122140757739544,0.535970002412796
61-70970-0028_noise_synthetic_white_02_snr-5.wav,-5,True,0.0,0.49928290970499223,0.4473656631097561,0.12982915341854095,1.0176990803550272
1188-133604-0019_noise_synthetic_white_04_snr5.wav,5,True,0.2931034482758621,0.3510546033042115,0.35663121774655965,0.05811156705021858,0.5123911791069563
3570-5696-0006_noise_synthetic_white_02_snr10.wav,10,True,0.08695652173913049,0.20822989279746065,0.2679396767652672,0.06588920205831528,0.3160283021304918
6829-68771-0026_noise_synthetic_white_01_snr10.wav,10,True,0.44285714285714284,0.33459064640285263,0.38015246035447764,0.04924953356385231,0.4502850500020114
8455-210777-0070_noise_synthetic_white_03_snr10.wav,10,True,0.2272727272727273,0.2802391553696977,0.3264973958333333,0.07398160547018051,0.2807548427581787
5105-28241-0000_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.509462791085598,0.46067160426980197,0.07178221642971039,0.742451514516558
3575-170457-0043_noise_synthetic_white_00_snr0.wav,0,True,0.0,0.4108786666563707,0.3968148279671717,0.0831000879406929,0.5284938812255859
3575-170457-0043_noise_synthetic_white_01_snr0.wav,0,True,0.0,0.41215208594435115,0.3951017334806397,0.0831112340092659,0.6465401753135349
7021-85628-0001_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.4849915774216414,0.440447568221831,0.18869426846504211,0.9548978483676912
2830-3980-0013_noise_synthetic_white_04_snr0.wav,0,True,0.0,0.396929127145848,0.3936110276442308,0.07666122913360596,0.6835830940140618
3575-170457-0043_noise_synthetic_white_03_snr10.wav,10,True,0.23696682464454977,0.24868034909536016,0.2908528645833333,0.05422964692115784,0.25280561665414086
4077-13754-0005_noise_synthetic_white_03_snr15.wav,15,True,0.17845117845117842,0.21995140605561112,0.2997443086357527,0.037072546780109406,0.2567485632040562
260-123288-0019_noise_synthetic_white_04_snr10.wav,10,True,0.3163265306122449,0.2741998768488124,0.30268187163978494,0.05209968984127045,0.4572611610094706
237-134500-0009_noise_synthetic_white_00_snr10.wav,10,True,0.18918918918918914,0.2657239572683724,0.31917550223214286,0.07583490759134293,0.34244756137623505
4077-13754-0005_noise_synthetic_white_04_snr0.wav,0,True,0.0,0.44413763965811925,0.4275392375112007,0.058503974229097366,0.5781544593915547
5105-28241-0000_noise_synthetic_white_03_snr10.wav,10,True,0.28837209302325584,0.27643688290444,0.3391427521658416,0.03201017901301384,0.4395469272578204
4077-13751-0006_noise_synthetic_white_03_snr5.wav,5,True,0.09425287356321843,0.35627547961939826,0.3707893203698044,0.06556630879640579,0.2544699775484892
6829-68771-0026_noise_synthetic_white_03_snr-5.wav,-5,True,0.0,0.49603995960976077,0.4495831389925373,0.11495265364646912,0.8814840846591525
8455-210777-0070_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.49834776027229216,0.4478352864583333,0.1691807210445404,0.7656961902976036
4077-13751-0006_noise_synthetic_white_02_snr5.wav,5,True,0.08735632183908049,0.3582934631912043,0.3688075431693154,0.06543073803186417,0.23466095912690257
3575-170457-0043_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.48690365821657877,0.44343171296296297,0.12431541085243225,0.7924271293661811
61-70968-0030_noise_synthetic_white_01_snr20.wav,20,False,0.13227513227513232,0.08801976559999697,0.19847809866573032,0.04598063603043556,0.2638317191082498
7021-85628-0001_noise_synthetic_white_03_snr10.wav,10,True,0.30503978779840846,0.2839309795775834,0.30957168794014084,0.08259022235870361,0.33123944368627334
260-123288-0019_noise_synthetic_white_04_snr0.wav,0,True,0.0,0.4113865224413309,0.39397996471774194,0.07840453833341599,1.051994066971999
237-134500-0009_noise_synthetic_white_02_snr-5.wav,-5,True,0.0,0.4963740902562946,0.44095284598214285,0.16889315843582153,0.6510966221491495
1089-134686-0008_noise_synthetic_white_03_snr15.wav,15,True,0.1785714285714286,0.20574263436401768,0.27644586789099523,0.033433593809604645,0.23167285729538312
1188-133604-0019_noise_synthetic_white_03_snr15.wav,15,True,0.29525862068965514,0.23094306296663997,0.2691941567517202,0.04538891464471817,0.26333544205646126
237-134500-0009_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.4255710515543487,0.3971400669642857,0.11389874666929245,0.46043591101964315
237-134500-0009_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.4274972343892422,0.4017578125,0.1138833612203598,0.6492245276769002
237-134500-0034_noise_synthetic_white_00_snr10.wav,10,True,0.4509803921568627,0.3453077857355141,0.35511638208762886,0.027983471751213074,0.519695109128952
3570-5695-0009_noise_synthetic_white_00_snr10.wav,10,True,0.19760479041916168,0.2367154850213065,0.2920818087420886,0.05800120532512665,0.2483180264631907
260-123288-0019_noise_synthetic_white_02_snr15.wav,15,True,0.2857142857142857,0.22821042212151407,0.27482358870967744,0.04844695329666138,0.34238030513127643
6829-68769-0017_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.4836259519195378,0.43670819256756754,0.14530429244041443,0.9115876129695347
2830-3980-0013_noise_synthetic_white_00_snr10.wav,10,True,0.23188405797101452,0.1592256969003391,0.22822641225961537,0.0531357042491436,0.3333571460098028
4077-13751-0006_noise_synthetic_white_01_snr10.wav,10,True,0.23678160919540225,0.2615813289651055,0.3099201081143032,0.056073494255542755,0.23741736726940807
3570-5695-0009_noise_synthetic_white_02_snr-5.wav,-5,True,0.0,0.4780278886146589,0.4367706685126582,0.125372514128685,0.9911769330501556
237-134500-0034_noise_synthetic_white_02_snr-5.wav,-5,True,0.0,0.5078074860695712,0.451171875,0.06757044047117233,0.6363078008095423
6829-68769-0017_noise_synthetic_white_03_snr10.wav,10,True,0.15254237288135597,0.2378214907374736,0.3005305109797297,0.06705690175294876,0.8731122267873663
2830-3980-0013_noise_synthetic_white_02_snr-5.wav,-5,True,0.0,0.4868889384755349,0.4420372596153846,0.11298014968633652,1.0474421117040846
4446-2271-0007_noise_synthetic_white_03_snr20.wav,20,False,0.1428571428571429,0.13966690601681994,0.1981830018939394,0.05621349439024925,0.38583638625485556
4077-13751-0006_noise_synthetic_white_03_snr-5.wav,-5,True,0.0,0.5036811115059967,0.4547569815861858,0.12994316220283508,0.9944785618391194
3729-6852-0013_noise_synthetic_white_02_snr10.wav,10,True,0.3727272727272727,0.3039224056751485,0.31585693359375,0.012828964740037918,0.5070023596286773
61-70968-0030_noise_synthetic_white_04_snr10.wav,10,True,0.16402116402116407,0.22005180172033353,0.30864586990870785,0.04922965541481972,0.3817975806693236
5105-28241-0000_noise_synthetic_white_00_snr0.wav,0,True,0.172093023255814,0.44445166149586707,0.42745155863242573,0.04815329238772392,0.6409762849410375
4446-2271-0007_noise_synthetic_white_00_snr15.wav,15,True,0.1428571428571429,0.16684526252252804,0.22838985558712122,0.057884104549884796,0.39865432041031973
5105-28241-0000_noise_synthetic_white_01_snr0.wav,0,True,0.19999999999999996,0.445953724317181,0.4276546062809406,0.048187147825956345,0.634894205176312
61-70970-0028_noise_synthetic_white_04_snr5.wav,5,True,0.05504587155963303,0.313579525271539,0.34598180259146344,0.06949225068092346,0.3858101333890642
260-123288-0019_noise_synthetic_white_01_snr20.wav,20,False,0.2857142857142857,0.20001656145664304,0.2545257896505376,0.04678817465901375,0.34175198078155516
3729-6852-0013_noise_synthetic_white_00_snr-5.wav,-5,True,0.6363636363636364,0.5006794725907429,0.4446270282451923,0.029922472313046455,1.6584951728582382
3570-5696-0006_noise_synthetic_white_04_snr15.wav,15,True,0.08695652173913049,0.15169741084091773,0.23077439169847327,0.06250552833080292,0.28873239999467676
6829-68771-0026_noise_synthetic_white_01_snr5.wav,5,True,0.3857142857142857,0.3881051224607816,0.399844041511194,0.05797717720270157,1.1107668009671299
6829-68771-0026_noise_synthetic_white_00_snr5.wav,5,True,0.3571428571428571,0.3873341418072933,0.4029559235074627,0.05804598331451416,0.9626958586952903
6829-68771-0026_noise_synthetic_white_04_snr20.wav,20,False,0.27142857142857146,0.2611428455100667,0.34687645755597013,0.04321078211069107,0.3524004871195013
3729-6852-0013_noise_synthetic_white_00_snr20.wav,20,False,0.34545454545454546,0.21446040819367573,0.2542536808894231,0.011280518025159836,0.47812559008598327
61-70968-0030_noise_synthetic_white_04_snr5.wav,5,True,0.1428571428571429,0.31884846567336683,0.3656376185042135,0.055552106350660324,0.5995045414677372
260-123288-0019_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.4853182508215797,0.4407867103494624,0.1164470687508583,1.211719997227192
1089-134686-0008_noise_synthetic_white_04_snr15.wav,15,True,0.1696428571428571,0.20727137814524021,0.27810741261848343,0.03346271067857742,0.22370416671037674
1188-133604-0019_noise_synthetic_white_04_snr15.wav,15,True,0.29525862068965514,0.2325004966768704,0.26989074147075687,0.04538144916296005,0.23789671963701645
6829-68769-0017_noise_synthetic_white_02_snr15.wav,15,True,0.13559322033898302,0.18897123584487374,0.2711324605855856,0.06319703161716461,0.9616152842839559
7021-85628-0001_noise_synthetic_white_04_snr5.wav,5,True,0.0,0.3434392412309273,0.3490757042253521,0.09660623967647552,0.5132285453177787
5105-28241-0000_noise_synthetic_white_04_snr10.wav,10,True,0.32558139534883723,0.27832759161546733,0.3403054416769802,0.03190521150827408,0.375515995354488
6829-68771-0026_noise_synthetic_white_04_snr-5.wav,-5,True,0.0,0.4996935684773638,0.4488106343283582,0.11442027986049652,1.1540255228678384
7021-85628-0001_noise_synthetic_white_04_snr10.wav,10,True,0.30503978779840846,0.28568982535998394,0.3110626650528169,0.0825510025024414,0.3087767109726415
237-134500-0034_noise_synthetic_white_01_snr15.wav,15,True,0.43137254901960786,0.2913433772409752,0.3179214320231959,0.025205379351973534,0.5260110676288605
3570-5695-0009_noise_synthetic_white_01_snr15.wav,15,True,0.19760479041916168,0.18016610753658735,0.2612675534018987,0.05453275144100189,0.23001331090927124
4446-2271-0007_noise_synthetic_white_01_snr0.wav,0,True,0.0,0.39288488032290053,0.38634144176136365,0.08976287394762039,1.2030191648574102
260-123288-0019_noise_synthetic_white_03_snr10.wav,10,True,0.3163265306122449,0.2717755791844584,0.29955267137096775,0.05225229263305664,0.4776984055836995
4446-2271-0007_noise_synthetic_white_00_snr0.wav,0,True,0.0,0.39157475040981754,0.38410718513257575,0.08994313329458237,1.051795743405819
2830-3980-0013_noise_synthetic_white_01_snr15.wav,15,True,0.23188405797101452,0.081812479210426,0.15853740985576922,0.05052250251173973,0.3320810850709677
8455-210777-0070_noise_synthetic_white_04_snr10.wav,10,True,0.21717171717171713,0.281557215793679,0.32958196824596775,0.07392066717147827,0.2494775104522705
3575-170457-0043_noise_synthetic_white_04_snr10.wav,10,True,0.23854660347551337,0.2481714816195436,0.29100000657617847,0.05425187200307846,0.27070035277933313
1188-133604-0019_noise_synthetic_white_03_snr5.wav,5,True,0.3017241379310345,0.3489923762357713,0.35634340058772934,0.05811982601881027,0.4340918431890772
4077-13754-0005_noise_synthetic_white_04_snr15.wav,15,True,0.1835016835016835,0.22013993704195967,0.3002264644937276,0.03706765174865723,0.2327555326315073
4077-13751-0006_noise_synthetic_white_00_snr15.wav,15,True,0.2068965517241379,0.1729329500339762,0.24599824266503667,0.05218823254108429,0.19271621738488856
1188-133604-0019_noise_synthetic_white_02_snr5.wav,5,True,0.3017241379310345,0.350972830697576,0.3553343606651376,0.05806431174278259,0.4991327795115384
3570-5695-0009_noise_synthetic_white_02_snr20.wav,20,False,0.16766467065868262,0.13468269890220666,0.23279581190664558,0.053063586354255676,0.23431449714634153
237-134500-0034_noise_synthetic_white_02_snr20.wav,20,False,0.3921568627450981,0.23370604178997872,0.2783203125,0.023945476859807968,0.5304004490375519
1089-134686-0008_noise_synthetic_white_01_snr0.wav,0,True,0.0,0.43194716867740235,0.4098461566943128,0.055369406938552856,0.5223275933946881
4077-13754-0005_noise_synthetic_white_02_snr0.wav,0,True,0.0016835016835017313,0.4440070930200634,0.42730384744623656,0.058659255504608154,0.41457947291118996
1089-134686-0008_noise_synthetic_white_00_snr0.wav,0,True,0.004464285714285698,0.4320958336315408,0.40971193720379145,0.05532238632440567,0.41573199358853424
4077-13754-0005_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.4437019532809085,0.428243657594086,0.05853743106126785,0.4940603342750374
4446-2271-0007_noise_synthetic_white_03_snr-5.wav,-5,True,0.0,0.479749362840784,0.4353915127840909,0.1314966082572937,2.7824670618230645
4077-13751-0006_noise_synthetic_white_03_snr20.wav,20,False,0.16321839080459766,0.10765765061836113,0.18456314944987776,0.05075826868414879,0.3127599463743322
2830-3980-0013_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.39458508811142,0.39088040865384616,0.07681108266115189,0.5746184517355526
2830-3980-0013_noise_synthetic_white_02_snr20.wav,20,False,0.21014492753623193,0.043319017307618495,0.11789738581730769,0.04965924471616745,0.3582768514752388
2830-3980-0013_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.3964310146681478,0.39119966947115387,0.0766637772321701,0.7575741782784462
6829-68769-0017_noise_synthetic_white_01_snr20.wav,20,False,0.09322033898305082,0.15228523224797758,0.2454735008445946,0.061667535454034805,0.7281265123323961
260-123288-0019_noise_synthetic_white_02_snr0.wav,0,True,0.0,0.4111566679133939,0.39340242775537637,0.07849792391061783,0.9179515019059181
260-123288-0019_noise_synthetic_white_03_snr0.wav,0,True,0.0,0.40706556850712367,0.3909715221774194,0.0787067860364914,0.9918442408243815
3729-6852-0013_noise_synthetic_white_03_snr15.wav,15,True,0.3545454545454545,0.2588614408031948,0.28702486478365385,0.011792156845331192,0.46960909366607667
4077-13751-0006_noise_synthetic_white_04_snr5.wav,5,True,0.10574712643678164,0.3569857049105742,0.370317752903423,0.06546095758676529,0.25090307971605885
4446-2271-0007_noise_synthetic_white_01_snr10.wav,10,True,0.1428571428571429,0.21492363525886043,0.2727272727272727,0.061506595462560654,0.8558921702206135
8455-210777-0070_noise_synthetic_white_01_snr5.wav,5,True,0.0,0.35448362906744135,0.36789104502688175,0.08624342083930969,0.3608746863901615
8455-210777-0070_noise_synthetic_white_00_snr5.wav,5,True,0.0,0.3535372057373357,0.36911699848790325,0.08622653782367706,0.37700971712668735
3575-170457-0043_noise_synthetic_white_01_snr20.wav,20,False,0.20853080568720384,0.1638891760588924,0.23683777882996632,0.048638928681612015,0.18735204424176896
61-70968-0030_noise_synthetic_white_01_snr-5.wav,-5,True,0.0,0.5005761820981174,0.45077960410814605,0.1040722206234932,0.9286547281123974
